fid,bin,bbl,gr_area,bldg_area,prop_gr,cnstrct_yr,doitt_id,heightroof,feat_code,groundelev,qa,notes,classified,digitized,newlyadded,original_source,address,borough,ownertype,zonedist1,spdist1,bbl_fixed,xcoord,ycoord
572,1088709,1007757502,5342.05723,22411.05807,0.23837,2011,1255845,119.90642,2100,25,Good,,1,1,0,Visual - pre-classification,260 WEST 26 STREET,MN,,C6-2A,,0,-73.99681,40.74679
573,2127313,2059000001,4774.32463,11568.82936,0.41269,,1269503,51.72511,2100,168,Good,,1,1,0,greenroofs.com,3545 JEROME AVENUE,BX,C,PARK,,0,-73.88095,40.88708
574,3420701,3001810031,1152.82156,9723.27379,0.11856,2013,1263698,88.14559,2100,33,Good,,1,0,0,classification,267 PACIFIC STREET,BK,,R6A,,0,-73.99013,40.68834
575,3397615,3024687501,2855.11582,26346.18315,0.10837,2010,1254558,137.62018,2100,22,Good,,1,0,0,classification,11 BROADWAY,BK,,C4-3,,0,-73.96811,40.71119
576,3335175,3020230001,2199.20155,8094.45183,0.27169,1958,411725,65.70101,2100,7,Good,,1,1,0,classification,652 KENT AVENUE,BK,C,M3-1,,0,-73.97353,40.69837
577,1076262,1012657501,14475.77086,98911.47742,0.14635,1937,923506,834.56,2100,64,Good,,1,1,0,DEP,30 ROCKEFELLER PLAZA,MN,,C5-2.5,MID,0,-73.97996,40.75927
578,1007020,1004737503,228.99776,5614.55605,0.04079,1874,682655,111.19642,2100,29,Good,,1,0,0,classification,425 BROOME STREET,MN,,M1-5B,,0,-73.999,40.72112
579,1087700,1000087501,651.21398,9462.20378,0.06882,1985,45678,223.89,2100,8,Good,,1,0,0,classification,39 WHITEHALL STREET,MN,,C5-5,LM,0,-74.01277,40.70294
580,3048420,3017347503,3447.42436,10443.40661,0.33011,1947,950031,74.1,2100,33,Good,,1,1,0,Visual - pre-classification,689 MYRTLE AVENUE,BK,,M1-2/R6A,MX-4,0,-73.95551,40.69492
581,1085866,1013797503,258.7538,2486.69205,0.10406,2000,917760,75.84,2100,54,Good,at least some green roof,1,0,0,classification,9 EAST 64 STREET,MN,,R8B,,0,-73.96981,40.76712
582,2127466,2023700013,946.32015,7700.77813,0.12289,,1269334,83.25498,2100,29,Good,,1,0,0,classification,1070 WASHINGTON AVENUE,BX,P,M1-1/R7-2,MX-7,0,-73.90833,40.8277
583,3094636,3042110019,109.73515,847.16644,0.12953,2009,1155487,40.27925,2100,33,Good,,1,0,0,classification,970 GLENMORE AVENUE,BK,P,R5B,,0,-73.87412,40.67618
584,1035421,1012830021,9836.94976,56895.41106,0.1729,1958,398448,708.46,2100,61,Good,,0,1,0,Visual - pre-classification,270 PARK AVENUE,MN,P,C5-3,MID,0,-73.97635,40.75611
585,3065529,3026187501,2784.6731,4755.05805,0.58562,1910,738204,40.53,2100,15,Good,,1,0,0,classification,86 MESEROLE AVENUE,BK,,R6B,,0,-73.95361,40.72654
586,1087186,1010127501,3101.02367,71264.56887,0.04351,2003,996686,755.27769,2100,35,Good,,1,0,0,classification,620 8 AVENUE,MN,X,M1-6,MID,0,-73.98978,40.75595
587,4004625,4003830032,418.90441,941.66535,0.44485,1910,150291,33.01876,2100,40,Good,,1,0,0,classification,30-01 39 AVENUE,QN,,M1-2/R5D,LIC,0,-73.93347,40.75316
588,1035385,1012807501,144.66318,66989.06096,0.00216,1927,231162,389.27,2100,48,Good,,1,0,0,classification,420 LEXINGTON AVENUE,MN,,C5-3,MID,0,-73.97564,40.75268
589,2117805,2024047501,2489.01856,11307.19541,0.22013,2008,1115057,119.48891,2100,31,Good,,1,1,0,greenhomenyc.org,390 EAST 158 STREET,BX,,R8,,0,-73.9155,40.82228
590,3008050,3004680014,364.76534,2050.71604,0.17787,1931,1165422,28.79229,2100,34,Good,,1,0,0,classification,16 4 STREET,BK,P,R6B,,0,-73.99574,40.67773
591,1087840,1007610043,5086.50713,48360.02327,0.10518,2007,1107083,252.85076,2100,36,Good,,1,1,0,greenhomenyc.org,320 WEST 38 STREET,MN,,C6-4M,GC,0,-73.99328,40.755
592,1006196,1004450062,557.2811,1855.23001,0.30038,1900,709738,62.52,2100,34,Good,at least some green roof,1,0,0,classification,47 EAST 3 STREET,MN,P,R7A,,0,-73.98932,40.72547
593,3330647,3011420040,1527.06432,5385.15572,0.28357,1930,387044,64.2,2100,90,Good,,1,1,0,Visual - pre-classification,1024 DEAN STREET,BK,,M1-1,,0,-73.95637,40.67751
594,1085929,1000167521,1283.53231,14728.96096,0.08714,2016,958112,275.08419,2100,14,Good,,1,0,0,classification,212 WARREN STREET,MN,X,BPC,BPC,0,-74.01571,40.71739
595,1079154,1001357503,418.67095,4491.72197,0.09321,1860,462035,144.58,2100,32,Good,,1,0,0,classification,8 WARREN STREET,MN,,C6-3A,TMU,0,-74.00728,40.7141
596,1087591,1006940039,520.2142,13116.28082,0.03966,2011,1257108,166.52148,2100,2,Good,,1,0,0,classification,500 WEST 23 STREET,MN,,C6-3A,WCH,0,-74.0047,40.74748
597,1002987,1002307502,258.77666,1953.45606,0.13247,1915,58969,85.73,2100,10,Good,,1,0,0,classification,8 GREENE STREET,MN,,M1-5B,,0,-74.00281,40.72067
598,1038655,1013340022,209.89541,9890.28963,0.02122,1928,68333,256.72,2100,58,Good,,1,0,0,classification,25 TUDOR CITY PLACE,MN,P,R10,,0,-73.9704,40.74882
599,1089443,1005540035,6223.15887,31007.81416,0.2007,2012,1257422,214.30337,2100,42,Good,,1,1,0,Visual - pre-classification,51 ASTOR PLACE,MN,P,C6-1,,0,-73.98997,40.73003
600,1086018,1018810003,578.03699,16830.10825,0.03435,1998,913108,184.22,2100,106,Good,,1,0,0,classification,2824 BROADWAY,MN,P,R9A,EC-3,0,-73.96633,40.80382
601,1001672,1001550001,587.91316,15871.57862,0.03704,1927,554254,277.62629,2100,27,Good,,1,0,0,classification,2 LAFAYETTE STREET,MN,C,C6-4,,0,-74.00426,40.71409
602,1084709,1009290001,5016.49378,21137.01023,0.23733,1970,748538,258.78,2100,18,Good,on top of parking garage,1,0,0,classification,401 1 AVENUE,MN,P,C1-9A,TA,0,-73.97999,40.73808
603,2120184,2040110210,1492.27659,34106.35031,0.04375,0,1261919,49.44643,2100,43,Good,,1,0,0,classification,461 MORRIS PARK AVENUE,BX,C,M1-1,,0,-73.87304,40.84182
604,1087920,1015317501,999.99955,18384.75864,0.05439,2007,1111840,74.94198,2100,75,Good,,1,0,0,classification,205 EAST 85 STREET,MN,,C2-8A,,0,-73.95385,40.77832
605,1037596,1013190047,4780.58823,23929.70196,0.19978,1960,836933,283.28,2100,40,Good,,1,0,0,classification,733 3 AVENUE,MN,P,C5-3,MID,0,-73.972,40.75283
606,1028776,1011280048,136.8744,1926.8093,0.07104,1900,707318,60.73,2100,84,Good,at least some green roof,1,0,0,classification,26 WEST 76 STREET,MN,,R8B,,0,-73.9756,40.77917
607,3001636,3002200012,187.07478,1096.13222,0.17067,1824,212461,35.06781,2100,63,Good,,0,1,0,greenroofs.com,68 HICKS STREET,BK,,R6,,0,-73.99392,40.6998
608,1041485,1013870067,97.01491,1497.17695,0.0648,1910,651430,54.84,2100,66,Good,,1,0,0,classification,4 EAST 73 STREET,MN,P,R8B,,0,-73.96605,40.77269
609,1051849,1016290033,434.66528,7114.89679,0.06109,1953,442720,29.6942,2100,18,Good,,1,0,0,classification,1834 3 AVENUE,MN,X,R8A,,0,-73.94728,40.78878
610,1089154,1020880016,1810.67192,11265.8078,0.16072,2009,1115439,107.72484,2100,70,Good,,1,1,0,greenhomenyc.org,625 WEST 140 STREET,MN,X,R8,,0,-73.95413,40.82404
611,1087790,1020390010,2089.55137,11315.12496,0.18467,2007,1106446,80.59375,2100,18,Good,,1,1,0,Visual - pre-classification,263 WEST 153 STREET,MN,P,R7-2,,0,-73.93732,40.82763
612,1014236,1007760040,14489.09127,28215.93409,0.51351,1974,77791,77.33,2100,31,Good,,1,1,0,greenroofs.com,282 7 AVENUE,MN,X,C6-2,,0,-73.99438,40.74646
613,1087698,1004570028,261.36479,18965.51464,0.01378,2007,1104285,100.34518,2100,42,Good,,1,0,0,classification,21 2 AVENUE,MN,P,R8B,,0,-73.99104,40.72454
614,1083142,1003820001,14971.56149,29327.40492,0.5105,1966,735273,17.71,2100,8,Good,,1,0,0,classification,188 AVENUE C,MN,X,R7-2,,0,-73.97574,40.72715
615,3000170,3000760001,731.69424,19871.92652,0.03682,1926,453922,138.44655,2100,56,Good,,1,0,0,classification,64 PROSPECT STREET,BK,,M1-6,,0,-73.98843,40.70045
616,3396901,3001220013,864.35041,18022.39859,0.04796,2009,1112449,152.35507,2100,22,Good,,1,0,0,classification,257 GOLD STREET,BK,,C6-2,,0,-73.98283,40.69726
617,1089677,1008177503,278.97621,10642.38742,0.02621,2012,1262802,309.36128,2100,28,Good,,1,0,0,classification,35 WEST 15 STREET,MN,,C6-2M,,0,-73.99464,40.73745
618,1088770,1003410070,3831.6141,4231.34325,0.90553,1972,1250512,13.4501,2100,26,Good,,1,0,0,classification,131 BROOME STREET,MN,P,R8,,0,-73.98404,40.71603
619,1087770,1008597502,336.37086,5553.23063,0.06057,2008,1106106,372.74375,2100,40,Good,,1,0,0,classification,39 EAST 29 STREET,MN,,C5-2,,0,-73.98419,40.74444
620,2041845,2039800001,1375.08406,11109.32482,0.12378,2007,1107103,56.02343,2100,30,Good,,1,0,0,classification,2511 WESTCHESTER AVENUE,BX,,R6,,0,-73.84443,40.83901
621,3023920,3010477502,164.14898,3051.34279,0.0538,2007,42541,71.19872,2100,84,Good,,1,0,0,classification,556 5 AVENUE,BK,,C4-3A,,0,-73.98984,40.6655
622,4541835,4004880114,10351.81748,70910.714,0.14598,0,358154,35.24,2100,14,Good,,1,1,0,greenroofs.com,43-82 VERNON BOULEVARD,QN,,M1-4,,0,-73.95274,40.75167
623,3326102,3029190027,789.17895,3502.61378,0.22531,2009,24958,44.0751,2100,41,Good,,1,0,0,classification,21 JUDGE STREET,BK,,R6B,,0,-73.94073,40.71351
624,1001437,1001337503,397.68256,2215.21489,0.17952,1930,145352,83.32798,2100,24,Good,,0,1,0,Visual - pre-classification,49 MURRAY STREET,MN,,C6-2A,TMU,0,-74.00934,40.71427
625,1008198,1005210071,314.14228,5116.49383,0.0614,1900,641096,88.5,2100,41,Good,,1,0,0,classification,10 BLEECKER STREET,MN,,C6-2,LI,0,-73.99296,40.72532
626,1087842,1000167517,9907.20342,27162.39604,0.36474,2006,1111995,393.98751,2100,10,Good,,1,1,0,greenroofs.com,70 BATTERY PLACE,MN,X,BPC,BPC,0,-74.017,40.70692
627,1048334,1015200161,351.54909,833.60751,0.42172,1901,570612,49.68,2100,96,Good,,1,0,0,classification,126 EAST 92 STREET,MN,,R8B,,0,-73.95347,40.78336
628,1028659,1011260011,235.811,1311.43405,0.17981,1910,810972,64.01,2100,84,Good,,1,0,0,classification,43 WEST 73 STREET,MN,,R8B,,0,-73.97721,40.77783
629,1040031,1013510001,737.621,13346.73386,0.05527,1974,679527,351.95,2100,61,Good,,1,0,0,classification,1110 2 AVENUE,MN,,C1-9,TA,0,-73.96441,40.76005
630,3059426,3021200013,121.05507,1059.77864,0.11423,1899,692260,28.82,2100,85,Good,,1,0,0,classification,353 CARLTON AVENUE,BK,,R6B,,0,-73.97132,40.68707
631,3391206,3023407502,4857.74764,35374.1716,0.13732,2007,1000388,86.69556,2100,8,Good,,1,0,0,Visual - pre-classification,20 NORTH 5 STREET,BK,P,R8,,0,-73.96361,40.71915
632,2000183,2022780064,2007.20958,14737.07237,0.1362,1931,396602,31.66,2100,29,Good,,1,0,0,classification,105 BRUCKNER BOULEVARD,BX,P,M1-2/R6A,MX-1,0,-73.92306,40.80524
633,1008013,1005157502,1045.35515,6661.81757,0.15692,1915,261839,113.76565,2100,21,Good,,1,0,0,classification,149 WOOSTER STREET,MN,,M1-5A,,0,-73.99965,40.72626
634,1088630,1020640050,891.67639,3246.03221,0.2747,2010,1243904,61.11649,2100,110,Good,,1,0,0,classification,450 WEST 150 STREET,MN,X,R7A,,0,-73.94422,40.82769
635,1059499,1019620001,2834.63053,5664.43799,0.50043,1925,488990,74.85,2100,131,Good,,1,0,0,classification,1181 AMSTERDAM AVENUE,MN,P,R8,,0,-73.95969,40.80815
636,3062531,3023710034,269.09668,8220.351,0.03274,1910,801003,75.6797,2100,15,Good,,1,0,0,classification,487 KEAP STREET,BK,,M1-2/R6,MX-8,0,-73.95208,40.71345
637,1010543,1006060049,8440.63688,25180.55793,0.3352,1957,543073,48.51,2100,25,Good,,1,1,0,greenroofs.com,106 WEST 11 STREET,MN,C,R6,,0,-73.99912,40.73546
638,1011923,1006357502,473.36432,1214.28942,0.38983,1911,917751,59.79,2100,12,Good,,1,0,0,classification,131 BANK STREET,MN,,C1-6A,,0,-74.00809,40.73632
639,1036462,1013060033,3267.87423,31166.3144,0.10485,1960,561081,247.45,2100,38,Good,,1,0,0,classification,850 3 AVENUE,MN,P,C6-6,MID,0,-73.9705,40.75688
640,1083860,1012660001,6039.58007,54940.3622,0.10993,1932,382944,511.42,2100,71,Good,,1,0,0,classification,1260 AVENUE OF THE AMER,MN,P,C5-2.5,MID,0,-73.97733,40.75899
641,1012314,1006930044,1019.42507,5038.10731,0.20234,1900,838809,53.88,2100,8,Good,,1,0,0,classification,520 WEST 22 STREET,MN,,M1-5,WCH,0,-74.00575,40.74724
642,1088764,1007350006,931.19428,32605.23657,0.02856,2008,1114625,253.51232,2100,40,Good,,1,0,0,classification,453 WEST 37 STREET,MN,,C2-8,HY,0,-73.99698,40.75679
643,1089075,1017670028,3724.95101,28576.66589,0.13035,2010,1115359,56.04761,2100,15,Good,,1,0,0,classification,2180 3 AVENUE,MN,P,R7A,,0,-73.93957,40.79987
644,1026920,1010710054,157.42156,6634.34152,0.02373,2000,945728,240.85,2100,16,Good,,1,0,0,classification,550 WEST 43 STREET,MN,P,C6-4,CL,0,-73.99718,40.76103
645,1060196,1020150006,55140.85105,126149.3855,0.43711,2011,1256220,74.84785,2100,9,Good,,1,1,0,Visual - pre-classification,721 ESPLANADE GDNS PLAZA,MN,C,C8-3,,0,-73.93698,40.82205
646,1089051,1016220034,308.15461,1245.05909,0.2475,,1269902,42.77077,2100,33,Good,,1,0,0,classification,1642 PARK AVENUE,MN,P,R9,,0,-73.94342,40.79965
647,1088184,1007187501,3146.60561,20328.2713,0.15479,2008,1160814,74.0725,2100,16,Good,,1,0,0,classification,177 9 AVENUE,MN,,R7B,,0,-74.0028,40.74507
648,1088502,1004767502,391.74536,7973.65748,0.04913,0,1110498,142.20712,2100,6,Good,,1,0,0,classification,350 WEST BROADWAY,MN,,M1-5A,,1,-74.00355,40.72286
649,1087484,1000707501,581.84413,20073.1117,0.02899,1958,746846,227.97,2100,8,Good,,1,0,0,classification,125 MAIDEN LANE,MN,,C5-5,LM,0,-74.00611,40.70648
650,1077841,1010407501,2530.34615,35464.99936,0.07135,1989,377530,366.23708,2100,58,Good,,1,0,0,classification,350 WEST 50 STREET,MN,P,C6-4,CL,0,-73.9885,40.76289
651,3335133,3020230050,1057.54997,14019.45759,0.07543,1955,407371,69.04677,2100,9,Good,,1,0,0,classification,63 FLUSHING AVENUE,BK,C,M1-4,,0,-73.97758,40.69862
652,1016163,1008487502,7120.15938,16666.82617,0.42721,1906,271751,127.28,2100,41,Good,,1,0,0,classification,890 BROADWAY,MN,,M1-5M,,0,-73.98952,40.73855
653,1084587,1000160215,2507.9811,57712.68059,0.04346,1989,553917,176.3,2100,14,Good,,1,0,0,classification,345 CHAMBERS STREET,MN,O,BPC,BPC,0,-74.01387,40.7179
654,1082732,1009340001,280.15696,7981.25549,0.0351,1975,407623,185.12,2100,32,Good,,1,0,0,classification,500 2 AVENUE,MN,P,C1-8,TA,0,-73.97831,40.74053
655,4020648,4009090001,1339.52518,35729.78375,0.03749,1969,171209,133,2100,32,Good,,1,0,0,classification,4-21 27 AVENUE,QN,X,R6,,0,-73.93289,40.77479
656,1015583,1008250031,571.40476,51490.53986,0.0111,1910,245862,215.46,2100,40,Good,at least some green roof,1,0,0,classification,1097 BROADWAY,MN,,C5-2,,0,-73.98999,40.74224
657,2085820,2059120001,22102.4754,41835.07664,0.52832,1961,456666,137.79758,2100,167,Good,,1,0,0,classification,4705 HENRY HUDSON PKWY W,BX,P,R4,,0,-73.90921,40.89512
658,1088726,1010827501,4266.19031,92654.65448,0.04604,2009,1230962,38.45851,2100,30,Good,,1,1,0,greenroofs.com,770 11 AVENUE,MN,C,C6-3X,CL,0,-73.99233,40.76789
659,4000846,4001250010,718.54764,24223.4263,0.02966,1931,64854,20.66,2100,54,Good,,0,1,0,greenroofs.com,38-04 48 STREET,QN,,M1-1,,0,-73.91566,40.74985
660,4050408,4020770050,1019.84517,16035.57145,0.0636,1950,517322,37.96,2100,18,Good,,0,1,0,DPR,93-29 QUEENS BOULEVARD,QN,C,R7-1,,0,-73.86563,40.7317
661,2002869,2024680001,8823.25064,58958.24249,0.14965,1932,512134,191.9,2100,62,Good,,1,0,0,DEP,851 GRAND CONCOURSE,BX,C,R8,C,0,-73.92408,40.82633
662,1032789,1012310040,1084.64467,2049.08529,0.52933,1900,818429,62.78,2100,76,Good,,1,1,0,greenroofs.com,208 WEST 84 STREET,MN,P,R8B,,0,-73.97685,40.7865
663,1002990,1002307503,848.16104,6349.65127,0.13358,1915,492919,104.16,2100,10,Good,,1,0,0,classification,20 GREENE STREET,MN,,M1-5B,,0,-74.00254,40.72096
664,2124868,2030500010,719.0633,925.30066,0.77711,2010,1256204,33.93503,2100,61,Good,,1,0,0,classification,491 FLETCHER PLACE,BX,P,R6A,,0,-73.89362,40.85424
665,1001629,1001497501,658.15589,11729.28012,0.05611,2009,1112925,104.05798,2100,25,Good,,1,0,0,classification,77 READE STREET,MN,,C6-3A,TMU,0,-74.0074,40.71486
666,1088120,1007010062,1171.28258,27267.3065,0.04296,2008,1113238,355.89332,2100,13,Good,,1,0,0,classification,534 WEST 30 STREET,MN,,C6-4,WCH,0,-74.00325,40.7528
667,1002736,1002127503,615.21907,12971.53706,0.04743,1890,1081289,173.77281,2100,10,Good,,1,0,0,classification,1 YORK STREET,MN,,C6-2A,TMU,0,-74.00561,40.72136
668,1088851,1017700042,266.45164,1253.75596,0.21252,,1269401,42.04772,2100,9,Good,,1,0,0,classification,176 EAST 122 STREET,MN,P,R7B,,0,-73.93792,40.80187
669,1085867,1000167512,5082.77382,71774.10218,0.07082,1988,614728,162.89514,2100,14,Good,,1,0,0,classification,102 NORTH END AVENUE,MN,X,BPC,BPC,0,-74.01522,40.71501
670,1023163,1010067502,15112.75127,90706.98583,0.16661,1963,978497,483.83,2100,66,Good,,1,0,0,classification,1335 AVENUE OF THE AMER,MN,,C6-6.5,MID,0,-73.97989,40.7624
671,1048078,1015177502,141.62149,8679.43914,0.01632,1927,316239,146,2100,87,Good,,1,0,0,classification,141 EAST 88 STREET,MN,,C1-8X,,0,-73.95416,40.78075
672,1001566,1001440026,163.44446,4088.5605,0.03998,1915,78142,75.24,2100,14,Good,,1,0,0,classification,142 WEST BROADWAY,MN,P,C6-2A,TMU,0,-74.00832,40.71709
673,1081009,1011050029,6858.27093,23710.06317,0.28926,2003,996707,382.36,2100,25,Good,,1,1,0,DEP,601 WEST 57 STREET,MN,P,C4-7,CL,0,-73.99188,40.77077
674,1089439,1010260055,9757.97387,43174.40489,0.22601,2008,1255908,591.05331,2100,72,Good,,1,0,0,classification,250 WEST 55 STREET,MN,P,C6-4,MID,0,-73.9837,40.76496
675,1085789,1000167513,4288.01314,27431.297,0.15632,2003,913150,446.64114,2100,10,Good,,1,1,0,Visual - pre-classification,10 LITTLE WEST STREET,MN,,BPC,BPC,0,-74.01769,40.70575
676,2117641,2023530057,1317.41856,10579.41481,0.12453,2008,1112917,132.24693,2100,35,Good,,1,0,0,classification,151 EAST 151 STREET,BX,C,R6,,0,-73.92757,40.82158
677,1081685,1009440045,367.84417,10586.42456,0.03475,2000,946524,258.95,2100,30,Good,,1,0,0,classification,312 EAST 39 STREET,MN,,C1-9,,0,-73.97334,40.7476
678,1012079,1006410036,1418.85637,5952.36842,0.23837,1948,342411,45.89,2100,12,Good,at least some green roof,1,0,0,classification,777 WASHINGTON STREET,MN,P,C4-4A,,0,-74.00792,40.73797
679,1088445,1002157505,1074.15503,14609.27906,0.07353,0,591775,57.45,2100,15,Good,,1,0,0,classification,157 HUDSON STREET,MN,,C6-2A,TMU,0,-74.00896,40.72176
680,2120158,2029810021,4492.31147,7158.25614,0.62757,2008,1108618,67.18916,2100,61,Good,,1,0,0,classification,1510 SOUTHERN BOULEVARD,BX,P,R7-1,,0,-73.88953,40.83378
681,3058338,3020730048,115.95125,647.70214,0.17902,1901,491365,49.1,2100,63,Good,,1,0,0,classification,186 ADELPHI STREET,BK,,R6B,,0,-73.97189,40.69209
682,3322770,3027360019,470.9192,862.93869,0.54572,1928,698979,35.05,2100,11,Good,,1,0,0,classification,32 FROST STREET,BK,,M1-2/R6B,MX-8,0,-73.9508,40.71737
683,1087241,1004277504,380.82063,58449.07146,0.00652,0,996176,150.62,2100,44,Good,,1,0,0,classification,273 BOWERY,MN,X,R8X,TA,1,-73.99224,40.7238
684,3063700,3024820021,216.40013,23809.39539,0.00909,1953,184937,17.06,2100,14,Good,,1,0,0,classification,6 BOX STREET,BK,,M1-2/R6A,MX-8,0,-73.95628,40.7369
685,1005791,1004340029,530.83018,2283.95631,0.23242,1908,307867,92.79,2100,18,Good,,1,0,0,classification,109 AVENUE A,MN,P,R7A,,0,-73.98384,40.72605
686,1088609,1019570001,26045.56609,56132.03784,0.46401,1930,1249848,27.30523,2100,114,Good,,1,0,0,classification,85 CONVENT AVENUE,MN,O,R7-2,,0,-73.95048,40.81585
687,1046998,1015020047,167.51963,1254.42122,0.13354,1901,546090,55.31,2100,107,Good,,1,0,0,classification,62 EAST 91 STREET,MN,,R8B,,0,-73.95591,40.78367
688,2123863,2038380260,6935.73374,12477.11788,0.55588,1975,214296,8.20025,2100,12,Good,,1,1,0,classification,1400 FERRIS PLACE,BX,P,M3-1,,0,-73.84048,40.83903
689,1083241,1001420025,1323.15765,16336.36009,0.08099,1975,1100621,50.49,2100,16,Good,,0,0,1,post-classification digitization,310 GREENWICH STREET,MN,P,C6-4,,0,-74.01114,40.71795
690,3062518,3023690040,997.16357,17263.50484,0.05776,1907,225412,76.11,2100,18,Good,,1,0,0,classification,55 HOPE STREET,BK,P,M1-2/R6A,MX-8,0,-73.95552,40.7134
691,1089046,1016157501,873.80307,22751.22114,0.03841,2008,1159183,213.37045,2100,16,Good,,1,0,0,classification,1280 5 AVENUE,MN,,C4-6,PI,0,-73.94888,40.79634
692,3002023,3002470011,308.39687,1464.76809,0.21054,1899,40256,52.3415,2100,68,Good,,1,0,0,classification,37 REMSEN STREET,BK,,R6,,0,-73.99702,40.69493
693,3068133,3027360018,327.77525,2558.8689,0.12809,1930,381088,38.79,2100,10,Good,,1,0,0,classification,30 FROST STREET,BK,P,M1-2/R6B,MX-8,0,-73.95089,40.71737
694,2116171,2022930058,2678.63105,14438.26461,0.18552,2008,1198427,78.63065,2100,16,Good,,1,1,0,greenroofs.com,455 EAST 148 STREET,BX,P,C4-4,,0,-73.91593,40.81464
695,2115885,2028500034,1846.09178,11634.41307,0.15868,2007,1185999,63.47626,2100,46,Good,,1,1,0,greenhomenyc.org,55 EAST 175 STREET,BX,P,R8,,0,-73.91117,40.84749
696,2116983,2027070030,2276.22845,9559.47396,0.23811,2008,1112858,67.5476,2100,39,Good,,1,1,0,greenhomenyc.org,715 FOX STREET,BX,P,R7-1,,0,-73.89943,40.81476
697,1090003,1009367501,12332.87416,36217.30094,0.34052,1962,1261650,0.75266,2100,27,Good,,1,0,0,classification,333 EAST 30 STREET,MN,P,R8,,0,-73.97466,40.7429
698,4215630,4101040043,722.61037,178941.6278,0.00404,1982,689092,76.50913,2100,48,Good,,1,0,0,classification,94-24 GUY R BREWER BLVD,QN,P,R6,,0,-73.79531,40.70178
699,3397861,3001497501,10755.79446,94358.50336,0.11399,2011,1272537,145.74059,2100,41,Good,,1,0,0,classification,1 DEKALB AVENUE,BK,X,C6-4.5,DB,0,-73.98302,40.69134
700,1083157,1001420025,2400.34242,59259.21135,0.04051,1975,950632,376.89,2100,11,Good,,1,0,0,classification,310 GREENWICH STREET,MN,P,C6-4,,0,-74.01085,40.71967
701,1089239,1006440005,1797.56585,28514.38178,0.06304,2011,1256125,34.45,2100,9,Good,,1,0,0,classification,93 GANSEVOORT STREET,MN,P,M1-5,,0,-74.00901,40.73974
702,1086184,1001420025,2649.18613,30002.34479,0.0883,1975,104917,53.53,2100,12,Good,,1,0,0,classification,310 GREENWICH STREET,MN,P,C6-4,,0,-74.0112,40.71817
703,4206389,4096250013,2155.77295,10766.23767,0.20023,0,985046,40.67,2100,65,Good,,1,0,0,classification,139-30 QUEENS BOULEVARD,QN,,C4-3A,,1,-73.81652,40.70537
704,1034487,1012630043,339.31075,4632.03553,0.07325,1918,321300,164.08,2100,65,Good,,1,0,0,classification,6 WEST 48 STREET,MN,,C5-3,MID,0,-73.97881,40.75744
705,1014252,1007770037,2711.14689,35424.3199,0.07653,1971,845222,97.24,2100,32,Good,,1,1,0,Visual - pre-classification,300 7 AVENUE,MN,C,C6-2,,0,-73.99394,40.74683
706,1086050,1008240011,4803.30181,43540.62506,0.11032,2000,990197,217.27,2100,35,Good,at least some green roof,1,0,0,classification,56 WEST 23 STREET,MN,P,C6-4M,,0,-73.99255,40.74227
707,1087968,1017537504,193.74961,2182.55778,0.08877,2009,1105862,80.19414,2100,19,Good,,1,0,0,classification,51 EAST 128 STREET,MN,,R7B,,0,-73.93857,40.80761
708,3006809,3004200054,1134.58888,2379.42239,0.47683,1931,24920,34.97,2100,20,Good,,1,1,0,Visual - pre-classification,609 DEGRAW STREET,BK,P,M1-2,,0,-73.98325,40.67933
709,2022205,2036040039,15220.25449,133265.6584,0.11421,1968,362751,48.33,2100,20,Good,,1,1,0,DEP,1960 PUGSLEY AVENUE,BX,C,R6,,0,-73.85659,40.82161
710,2127427,2031650010,729.10398,5876.39439,0.12407,2014,1269337,99.06451,2100,132,Good,,1,0,0,classification,2388 CRESTON AVENUE,BX,P,R8,C,0,-73.89933,40.86012
711,3061530,3022830001,6789.01752,17962.82203,0.37795,2014,842148,25.47,2100,15,Good,,1,0,0,classification,55 WYTHE AVENUE,BK,,M1-2,,0,-73.95696,40.72246
712,2117976,2029760007,8906.20039,20294.73345,0.43884,2006,1105915,75.32733,2100,44,Good,,1,0,0,classification,1330 INTERVALE AVENUE,BX,P,R7-1,,0,-73.89253,40.831
713,2118038,2031410001,1849.7026,4429.25542,0.41761,1931,134976,52.85,2100,12,Good,,1,0,0,classification,1087 EAST TREMONT AVENUE,BX,C,R7-1,,0,-73.87832,40.84034
714,1082188,1014127502,1821.92422,6946.3413,0.26229,2000,1030792,21.27,2100,52,Good,,1,0,0,classification,188 EAST 78 STREET,MN,,C1-9,,0,-73.95834,40.77328
715,1041684,1013907504,176.83998,4452.01528,0.03972,1930,590938,95.3,2100,65,Good,,1,0,0,classification,3 EAST 75 STREET,MN,,R8B,PI,0,-73.96493,40.77424
716,1083800,1010790029,1040.65139,35560.1664,0.02926,2016,416417,343.96,2100,38,Good,,1,0,0,classification,737 10 AVENUE,MN,O,R8,CL,1,-73.9922,40.76504
717,1088724,1007090031,2939.92523,53465.55522,0.05499,2007,1221493,449.3734,2100,38,Good,at least some green roof,1,0,0,classification,505 WEST 37 STREET,MN,P,C2-8,HY,0,-73.99826,40.75691
718,1019142,1008940037,157.06891,2111.55307,0.07439,1902,225824,46.66,2100,44,Good,,0,1,0,greenroofs.com,149 EAST 38 STREET,MN,,R8B,,0,-73.97674,40.74879
